,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,index,id,imdb_id,Rating,Title,Year,Unnamed: 0_y,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,binary,test,clean_test,domgross,intgross,budget_2013$,domgross_2013$,intgross_2013$,producer,writer,box_office,parental_rating,production_company,adjusted_box_office,Multiple genres,producer percentage,writer percentage,director percentage
607,607,607,607,607,607,1554,46250,3,Roman holiday,1953,,,William Wyler,,118,,,,,,Comedy||Romance,,,,,,,,,English,USA,,,,8.1,,,PASS,ok,ok,,,,,,Robert Wyler,Ian McLellan Hunter,,PASSED,Paramount Pictures,0,,,,
608,608,608,608,608,608,1362,46085,2,Mogambo,1953,,,John Ford,,116,,,,,,Adventure||Drama||Romance,,,,,,,,,English,USA,,,,6.7,,,FAIL,men,men,,,,,,Sam Zimbalist,John Lee Mahin,,APPROVED,MGM,0,,,,
609,609,609,609,609,609,4301,45877,0,"Hitch-Hiker, The",1953,,,Ida Lupino,,71,,,,,,Crime||Film-Noir||Thriller,,,,,,,,,English,USA,,,,7,,,FAIL,nowomen,nowomen,,,,,,Christian Nyby,Collier Young,,,,0,,,,
610,610,610,610,610,610,4071,45793,3,From Here to Eternity,1953,4419, Black and White,Fred Zinnemann,101,118,160,426,Donna Reed,862,,Drama||Romance||War,Montgomery Clift,33987,2247,Deborah Kerr,5,|boxing||captain||hawaii||love||sergeant|,http://www.imdb.com/title/tt0045793/?ref_=fn_tt_tt_1,150,English,USA,Not Rated,1650000,488,7.7,1.37,0,PASS,ok,ok,,,,,,Buddy Adler,Daniel Taradash,,NOT RATED,NCM Fathom,0,,,,
611,611,611,611,611,611,6797,45826,0,Glen or Glenda,1953,,,Edward D. Wood Jr.,,65,,,,,,Drama,,,,,,,,,English,USA,,,,4.2,,,FAIL,nowomen,nowomen,,,,,,George Weiss,Edward D. Wood Jr,,NOT RATED,Screen Classics Inc.,0,,,,
612,612,612,612,612,612,4854,45555,3,"Big Heat, The",1953,,,Fritz Lang,,90,,,,,,Crime||Film-Noir||Thriller,,,,,,,,,English,USA,,,,8,,,PASS,ok,ok,,,,,,Robert Arthur,Sydney Boehm,,,,0,,,,
613,613,613,613,613,613,1272,45943,1,Julius Caesar,1953,,,Joseph L. Mankiewicz,,120,,,,,,Biography||Drama||History,,,,,,,,,English,USA,,,,7.4,,,FAIL,notalk,notalk,,,,,,John Houseman,William Shakespeare,,NOT RATED,MGM Home Entertainment,0,,,,
614,614,614,614,614,614,4909,45891,3,How to Marry a Millionaire,1953,,,Jean Negulesco,,95,,,,,,Comedy||Drama||Romance,,,,,,,,,English,USA,,,,7,,,PASS,ok,ok,,,,,,Nunnally Johnson,Nunnally Johnson,,APPROVED,Twentieth Century Fox Home Entertainment,0,,,,
615,615,615,615,615,615,5937,46487,3,Mr. Hulot&#39;s Holiday,1953,,,Jacques Tati,,114,,,,,,Comedy,,,,,,,,,French,France,,,,7.6,,,PASS,ok,ok,,,,,,Fred Orain,Pierre Aubert,,,,0,,,,
616,616,616,616,616,616,5505,47034,1,Gojira,1954,,,Ishirí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«_ Honda,,96,,,,,,Drama||Horror||Sci-Fi||Thriller,,,,,,,,,Japanese,Japan,,,,7.5,,,FAIL,notalk,notalk,,,,,,Iwao Mori,Takeo Murata,,,,0,,,,
617,617,617,617,617,617,3337,46912,0,Dial M for Murder,1954,,,Alfred Hitchcock,,105,,,,,,Crime||Film-Noir||Thriller,,,,,,,,,English,USA,,,,8.2,,,FAIL,nowomen,nowomen,,,,,,Alfred Hitchcock,Frederick Knott,,PG,Warner Bros. Pictures,0,,,,
618,618,618,618,618,618,1965,46672,0,20000 Leagues Under the Sea,1954,3761,Color,Richard Fleischer,69,127,130,51,Robert J. Wilke,617,,Adventure||Drama||Family||Fantasy||Sci-Fi,James Mason,22123,799,Paul Lukas,0,|captain||expedition||sea||submarine||whale|,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108,English,USA,Approved,5000000,53,7.2,1.37,0,FAIL,nowomen,nowomen,,,,,,Walt Disney,Earl Felton,,APPROVED,Disney,0,,,,
619,619,619,619,619,619,1965,46672,0,20000 Leagues Under the Sea,1954,3762,Color,Richard Fleischer,69,127,130,51,Robert J. Wilke,618,,Adventure||Drama||Family||Fantasy||Sci-Fi,James Mason,22124,800,Paul Lukas,0,|captain||expedition||sea||submarine||whale|,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108,English,USA,Approved,5000000,53,7.2,1.37,0,FAIL,nowomen,nowomen,,,,,,Walt Disney,Earl Felton,,APPROVED,Disney,0,,,,
620,620,620,620,620,620,7346,47834,0,Animal Farm,1954,,,Joy Batchelor,,72,,,,,,Animation||Drama,,,,,,,,,English,UK,,,,7.2,,,FAIL,nowomen,nowomen,,,,,,Joy Batchelor,George Orwell,,UNRATED,deRochemont Films,0,,,,
621,621,621,621,621,621,657,46451,1,Touchez pas au grisbi,1954,,,Jacques Becker,,94,,,,,,Crime||Drama,,,,,,,,,French,France,,,,8,,,FAIL,notalk,notalk,,,,,,Robert Dorfmann,Albert Simonin,,NOT RATED,UMPO,0,,,,
622,622,622,622,622,622,3954,46511,3,Journey to Italy,1954,,,Roberto Rossellini,,97,,,,,,Drama||Romance,,,,,,,,,English,Italy,,,,7.4,,,PASS,ok,ok,,,,,,Roberto Rossellini,Vitaliano Brancati,,NOT RATED,Fine Arts Films Inc.,0,,,,
623,623,623,623,623,623,1812,47296,0,On the Waterfront,1954,4656, Black and White,Elia Kazan,134,108,603,279,Karl Malden,10000,9600000,Crime||Drama||Thriller,Marlon Brando,100890,11094,Rod Steiger,2,|death||dock||longshoreman||murder||union|,http://www.imdb.com/title/tt0047296/?ref_=fn_tt_tt_1,281,English,USA,Not Rated,910000,416,8.2,1.85,0,FAIL,nowomen,nowomen,,,,,,Sam Spiegel,Budd Schulberg,,APPROVED,Sony Pictures,0,,,,
624,624,624,624,624,624,3993,47030,2,"Glenn Miller Story, The",1954,,,Anthony Mann,,115,,,,,,Biography||Drama||Music||Musical||Romance,,,,,,,,,English,USA,,,,7.3,,,FAIL,men,men,,,,,,Aaron Rosenberg,Valentine Davies,,,,0,,,,
625,625,625,625,625,625,5124,46731,2,Attila,1954,,,Pietro Francisci,,77,,,,,,Biography||Drama||History||War,,,,,,,,,Italian,Italy,,,,5.5,,,FAIL,men,men,,,,,,Antonio Altoviti,Ennio De Concini,,,,0,,,,
626,626,626,626,626,626,4048,47580,3,Three Coins in the Fountain,1954,,,Jean Negulesco,,102,,,,,,Drama,,,,,,,,,English,USA,,,,6.3,,,PASS,ok,ok,,,,,,Sol C. Siegel,John Patrick,,UNRATED,20th Century Fox Film Corporation,0,,,,
627,627,627,627,627,627,7580,47638,3,Uwasa no onna,1954,,,Kenji Mizoguchi,,83,,,,,,Drama||Romance,,,,,,,,,Japanese,Japan,,,,7.7,,,PASS,ok,ok,,,,,,,Masashige Narusawa,,,,0,,,,
628,628,628,628,628,628,2294,47437,1,Sabrina,1954,,,Billy Wilder,,113,,,,,,Comedy||Drama||Romance,,,,,,,,,English,USA,,,,7.7,,,FAIL,notalk,notalk,,,,,,Billy Wilder,Billy Wilder,,UNRATED,Paramount Home Video,0,,,,
629,629,629,629,629,629,2746,47152,1,Knock on Wood,1954,,,Melvin Frank,,103,,,,,,Comedy,,,,,,,,,English,USA,,,,6.9,,,FAIL,notalk,notalk,,,,,,Melvin Frank,Norman Panama,,PASSED,Paramount Pictures,0,,,,
630,630,630,630,630,630,1351,47472,3,Seven Brides for Seven Brothers,1954,,,Stanley Donen,,102,,,,,,Comedy||Drama||Musical||Romance||Western,,,,,,,,,English,USA,,,,7.4,,,PASS,ok,ok,,,,,,Jack Cummings,Albert Hackett,,G,MGM Home Entertainment,0,,,,
631,631,631,631,631,631,3600,47478,0,Shichinin no samurai,1954,4761, Black and White,Akira Kurosawa,153,207,0,4,Minoru Chiaki,304,269061,Adventure||Drama,Takashi Shimura,229012,338,Kamatari Fujiwara,6,|16th century||battle||japan||practice||samurai|,http://www.imdb.com/title/tt0047478/?ref_=fn_tt_tt_1,596,Japanese,Japan,Unrated,2000000,8,8.7,1.37,11000,FAIL,nowomen,nowomen,,,,,,Sí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«_jirí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«_ Motoki,Akira Kurosawa,,,,0,,,,
632,632,632,632,632,632,4710,46750,3,Late Chrysanthemuns,1954,,,Mikio Naruse,,101,,,,,,Drama,,,,,,,,,Japanese,Japan,,,,7.6,,,PASS,ok,ok,,,,,,Sanezumi Fujimoto,Fumiko Hayashi,,,,0,,,,
633,633,633,633,633,633,586,47349,2,Phffft,1954,,,Mark Robson,,88,,,,,,Comedy||Romance,,,,,,,,,English,USA,,,,6.7,,,FAIL,men,men,,,,,,Fred Kohlmar,George Axelrod,,APPROVED,Columbia Pictures,0,,,,
634,634,634,634,634,634,1694,47136,2,Johnny Guitar,1954,,,Nicholas Ray,,110,,,,,,Drama||Western,,,,,,,,,English,USA,,,,7.7,,,FAIL,men,men,,,,,,Nicholas Ray,Philip Yordan,,UNRATED,Republic,0,,,,
635,635,635,635,635,635,5356,47443,3,Salt of the Earth,1954,,,Herbert J. Biberman,,94,,,,,,Drama||History,,,,,,,,,English,USA,,,,7.5,,,PASS,ok,ok,,,,,,Paul Jarrico,Michael Wilson,,,The Film Detective,0,,,,
636,636,636,636,636,636,2426,47094,3,Hobson&#39;s Choice,1954,,,David Lean,,108,,,,,,Comedy||Drama||Romance,,,,,,,,,English,UK,,,,7.7,,,PASS,ok,ok,,,,,,David Lean,Harold Brighouse,,,,0,,,,
637,637,637,637,637,637,1391,47673,3,White Christmas,1954,,,Michael Curtiz,,120,,,,,,Comedy||Musical||Romance,,,,,,,,,English,USA,,,,7.6,,,PASS,ok,ok,,,,,,Robert Emmett Dolan,Norman Krasna,,NOT RATED,Paramount Pictures,0,,,,
638,638,638,638,638,638,2158,47573,1,Them!,1954,,,Gordon Douglas,,94,,,,,,Horror||Sci-Fi,,,,,,,,,English,USA,,,,7.3,,,FAIL,notalk,notalk,,,,,,David Weisbart,Ted Sherdeman,,APPROVED,Warner Home Video,0,,,,
639,639,639,639,639,639,3674,47522,1,A Star Is Born,1954,,,George Cukor,,181,,,,,,Drama||Musical||Romance,,,,,,,,,English,USA,,,,7.8,,,FAIL,notalk,notalk,,,,,,Vern Alves,Moss Hart,,APPROVED,Warner Bros. Pictures,0,,,,
640,640,640,640,640,640,4883,46876,0,Creature from the Black Lagoon,1954,,,Jack Arnold,,79,,,,,,Horror,,,,,,,,,English,USA,,,,7,,,FAIL,nowomen,nowomen,,,,,,William Alland,Harry Essex,,APPROVED,Universal Pictures,0,,,,
641,641,641,641,641,641,7610,45665,3,Comicos,1954,,,Juan Antonio Bardem,,92,,,,,,Drama,,,,,,,,,Spanish,Spain,,,,7.2,,,PASS,ok,ok,,,,,,Eduardo Manzanos Brochero,Juan Antonio Bardem,,,,0,,,,
642,642,642,642,642,642,3925,46963,2,Executive Suite,1954,,,Robert Wise,,104,,,,,,Drama,,,,,,,,,English,USA,,,,7.4,,,FAIL,men,men,,,,,,John Houseman,Ernest Lehman,,PASSED,MGM Home Entertainment,0,,,,
643,643,643,643,643,643,2132,47396,3,Rear Window,1954,,,Alfred Hitchcock,,112,,,,,,Mystery||Thriller,,,,,,,,,English,USA,,,,8.5,,,PASS,ok,ok,,,,,,Alfred Hitchcock,John Michael Hayes,,APPROVED,Paramount Pictures,0,,,,
644,644,644,644,644,644,1170,48280,2,Lady and the Tramp,1955,,,Clyde Geronimi,,76,,,,,,Animation||Adventure||Comedy||Drama||Family||Romance,,,,,,,,,English,USA,,,,7.3,,,FAIL,men,men,,,,,,Erdman Penner,Ward Greene,,APPROVED,Buena Vista Pictures,0,,,,
645,645,645,645,645,645,6468,47577,0,This Island Earth,1955,,,Joseph M. Newman,,86,,,,,,Horror||Mystery||Sci-Fi,,,,,,,,,English,USA,,,,5.9,,,FAIL,nowomen,nowomen,,,,,,William Alland,Raymond F. Jones,,APPROVED,Universal Studios Home Video,0,,,,
646,646,646,646,646,646,3739,48801,3,We&#39;re No Angels,1955,,,Michael Curtiz,,106,,,,,,Comedy||Crime||Romance,,,,,,,,,English,USA,,,,7.5,,,PASS,ok,ok,,,,,,Pat Duggan,Albert Husson,"$72,700,000",PG,20th Century Fox,8363603.583,,,,
647,647,647,647,647,647,6481,48124,3,"Glass Slipper, The",1955,,,Charles Walters,,93,,,,,,Musical||Romance,,,,,,,,,English,USA,,,,6.5,,,PASS,ok,ok,,,,,,Edwin H. Knopf,Helen Deutsch,,,,0,,,,
648,648,648,648,648,648,2115,48140,3,Guys and Dolls,1955,,,Joseph L. Mankiewicz,,150,,,,,,Comedy||Crime||Musical||Romance,,,,,,,,,English,USA,,,,7.3,,,PASS,ok,ok,,,,,,Samuel Goldwyn,Jo Swerling,,APPROVED,MGM,0,,,,
649,649,649,649,649,649,4754,48445,3,Oklahoma!,1955,,,Fred Zinnemann,,145,,,,,,Comedy||Drama||Musical||Romance||Western,,,,,,,,,English,USA,,,,7.2,,,PASS,ok,ok,,,,,,Arthur Hornblow Jr.,Sonya Levien,,APPROVED,ByExperience,0,,,,
650,650,650,650,650,650,6055,48127,2,Godzilla Raids Again,1955,,,Motoyoshi Oda,,82,,,,,,Action||Adventure||Family||Horror||Sci-Fi,,,,,,,,,Japanese,Japan,,,,6,,,FAIL,men,men,,,,,,Tomoyuki Tanaka,Takeo Murata,,APPROVED,,0,,,,
651,651,651,651,651,651,4073,47898,3,Bride of the Monster,1955,,,Edward D. Wood Jr.,,69,,,,,,Horror||Sci-Fi,,,,,,,,,English,USA,,,,4.1,,,PASS,ok,ok,,,,,,Donald E. McCoy,Edward D. Wood Jr,,NOT RATED,Banner Pictures,0,,,,
652,652,652,652,652,652,6615,48401,3,My Sister Eileen,1955,,,Richard Quine,,108,,,,,,Musical||Comedy||Romance,,,,,,,,,English,USA,,,,6.8,,,PASS,ok,ok,,,,,,Fred Kohlmar,Blake Edwards,,APPROVED,Sony Pictures Entertainment,0,,,,
653,653,653,653,653,653,3158,46969,3,"Fast and the Furious, The",1955,,,John Ireland,,73,,,,,,Crime||Drama||Mystery||Thriller,,,,,,,,,English,USA,,,,5.3,,,PASS,ok,ok,,,,,,Roger Corman,Jerome Odlum,,,,0,,,,
654,654,654,654,654,654,5403,48254,1,Killer&#39;s Kiss,1955,,,Stanley Kubrick,,67,,,,,,Crime||Drama||Film-Noir||Thriller,,,,,,,,,English,USA,,,,6.7,,,FAIL,notalk,notalk,,,,,,Morris Bousel,Stanley Kubrick,"$25,093,607",R,Open Road Films,2886836.058,,,,
655,655,655,655,655,655,1827,48281,3,"Ladykillers, The",1955,,,Alexander Mackendrick,,91,,,,,,Comedy||Crime,,,,,,,,,English,UK,,,,7.8,,,PASS,ok,ok,,,,,,Michael Balcon,William Rose,,,,0,,,,
656,656,656,656,656,656,5471,48473,3,Pather Panchali,1955,,,Satyajit Ray,,125,,,,,,Drama,,,,,,,,,Bengali,India,,,,8.4,,,PASS,ok,ok,,,,,,,Bibhutibhushan Bandyopadhyay,,NOT RATED,Sony Pictures Classics,0,,,,
657,657,657,657,657,657,782,48728,3,To Catch a Thief,1955,,,Alfred Hitchcock,,106,,,,,,Mystery||Romance||Thriller,,,,,,,,,English,USA,,,,7.5,,,PASS,ok,ok,,,,,,Alfred Hitchcock,John Michael Hayes,,PG,Paramount Pictures,0,,,,
658,658,658,658,658,658,5165,48673,3,Summertime,1955,,,David Lean,,99,,,,,,Romance||Drama,,,,,,,,,English,UK,,,,7.5,,,PASS,ok,ok,,,,,,Ilya Lopert,Arthur Laurents,,NOT RATED,United Artists,0,,,,
659,659,659,659,659,659,3339,47878,2,"Big Combo, The",1955,,,Joseph H. Lewis,,87,,,,,,Crime||Drama||Film-Noir||Thriller,,,,,,,,,English,USA,,,,7.4,,,FAIL,men,men,,,,,,Sidney Harmon,Philip Yordan,,,,0,,,,
660,660,660,660,660,660,4108,48696,0,Tarantula,1955,,,Jack Arnold,,80,,,,,,Horror||Sci-Fi,,,,,,,,,English,USA,,,,6.5,,,FAIL,nowomen,nowomen,,,,,,William Alland,Robert M. Fresco,,APPROVED,Universal Pictures,0,,,,
661,661,661,661,661,661,878,48424,3,"Night of the Hunter, The",1955,,,Charles Laughton,,92,,,,,,Crime||Drama||Film-Noir||Thriller,,,,,,,,,English,USA,,,,8,,,PASS,ok,ok,,,,,,Paul Gregory,James Agee,,,,0,,,,
662,662,662,662,662,662,3404,48021,1,Rififi,1955,,,Jules Dassin,,118,,,,,,Crime||Thriller,,,,,,,,,French,France,,,,8.2,,,FAIL,notalk,notalk,,,,,,Rení€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ© Bezard,Auguste Le Breton,"$57,226.00",NOT RATED,Rialto Pictures,6583.432994,,,,
663,663,663,663,663,663,7360,48750,2,"Trouble with Harry, The",1955,4518,Color,Alfred Hitchcock,73,99,13000,232,John Forsythe,282,,Comedy||Mystery,Jerry Mathers,24891,1041,Royal Dano,0,|artist||death||hunting||sheriff||vermont|,http://www.imdb.com/title/tt0048750/?ref_=fn_tt_tt_1,150,English,USA,Approved,1200000,255,7.2,1.5,0,FAIL,men,men,,,,,,Herbert Coleman,John Michael Hayes,,,,0,,,,
664,664,664,664,664,664,2926,48545,1,Rebel Without a Cause,1955,,,Nicholas Ray,,111,,,,,,Drama,,,,,,,,,English,USA,,,,7.8,,,FAIL,notalk,notalk,,,,,,David Weisbart,Stewart Stern,,PG-13,Warner Bros. Pictures,0,,,,
665,665,665,665,665,665,4442,48356,3,Marty,1955,,,Delbert Mann,,90,,,,,,Drama||Romance,,,,,,,,,English,USA,,,,7.7,,,PASS,ok,ok,,,,,,Paddy Chayefsky,Paddy Chayefsky,,APPROVED,MGM Home Entertainment,0,,,,
666,666,666,666,666,666,4896,48605,1,"Seven Year Itch, The",1955,,,Billy Wilder,,105,,,,,,Comedy||Romance,,,,,,,,,English,USA,,,,7.2,,,FAIL,notalk,notalk,,,,,,Charles K. Feldman,Billy Wilder,,,,0,,,,
667,667,667,667,667,667,7262,48512,0,"Prisoner, The",1955,,,Peter Glenville,,95,,,,,,Drama,,,,,,,,,English,UK,,,,7.1,,,FAIL,nowomen,nowomen,,,,,,Sydney Box,Bridget Boland,,,,0,,,,
668,668,668,668,668,668,2344,46911,3,Diabolique,1955,,,Henri-Georges Clouzot,,117,,,,,,Crime||Drama||Horror||Mystery||Thriller,,,,,,,,,French,France,,,,8.1,,,PASS,ok,ok,,,,,,Henri-Georges Clouzot,Pierre Boileau,,UNRATED,Kino Lorber Inc.,0,,,,
669,669,669,669,669,669,1693,47969,3,Daddy Long Legs,1955,,,Jean Negulesco,,126,,,,,,Musical||Romance,,,,,,,,,English,USA,,,,6.7,,,PASS,ok,ok,,,,,,Samuel G. Engel,Phoebe Ephron,,APPROVED,20th Century Fox,0,,,,
670,670,670,670,670,670,1735,48641,2,Sommarnattens leende (Smiles of a Summer Night),1955,,,Ingmar Bergman,,108,,,,,,Comedy||Romance,,,,,,,,,Swedish,Sweden,,,,7.9,,,FAIL,men,men,,,,,,Allan Ekelund,Ingmar Bergman,,,,0,,,,
671,671,671,671,671,671,2552,46889,1,"Dam Busters, The",1955,,,Michael Anderson,,124,,,,,,Drama||History||War,,,,,,,,,English,UK,,,,7.4,,,FAIL,notalk,notalk,,,,,,,Paul Brickhill,,,,0,,,,
672,672,672,672,672,672,6064,49782,1,Rodan,1956,,,Ishirí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«_ Honda,,82,,,,,,Adventure||Drama||Horror||Sci-Fi,,,,,,,,,Japanese,Japan,,,,6.4,,,FAIL,notalk,notalk,,,,,,Frank King,David Duncan,,UNRATED,Entertainment Rights,0,,,,
673,673,673,673,673,673,5555,49902,0,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,1956,,,Robert Bresson,,101,,,,,,Drama||Thriller||War,,,,,,,,,French,France,,,,8.2,,,FAIL,nowomen,nowomen,,,,,,Alain Poirí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©,Andrí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ© Devigny,,,,0,,,,
674,674,674,674,674,674,2698,49366,3,Invasion of the Body Snatchers,1956,,,Don Siegel,,80,,,,,,Drama||Horror||Sci-Fi,,,,,,,,,English,USA,,,,7.8,,,PASS,ok,ok,,,,,,Walter Mirisch,Daniel Mainwaring,,APPROVED,Republic Pictures Home Video,0,,,,
675,675,675,675,675,675,3076,49833,2,"Ten Commandments, The",1956,,,Cecil B. DeMille,,220,,,,,,Adventure||Drama,,,,,,,,,English,USA,,,,7.9,,,FAIL,men,men,,,,,,Cecil B. DeMille,Dorothy Clarke Wilson,,,,0,,,,
676,676,676,676,676,676,2730,49096,2,"Court Jester, The",1956,,,Melvin Frank,,101,,,,,,Adventure||Comedy||Family||Musical,,,,,,,,,English,USA,,,,7.9,,,FAIL,men,men,,,,,,Melvin Frank,Norman Panama,,,,0,,,,
677,677,677,677,677,677,4245,49640,3,"Proud and Profane, The",1956,,,George Seaton,,111,,,,,,Drama||War,,,,,,,,,English,USA,,,,6.2,,,PASS,ok,ok,,,,,,Gordon Cornell Layne,Lucy Herndon Crockett,,,,0,,,,
678,678,678,678,678,678,2904,49010,0,Bigger Than Life,1956,,,Nicholas Ray,,95,,,,,,Drama,,,,,,,,,English,USA,,,,7.6,,,FAIL,nowomen,nowomen,,,,,,James Mason,Cyril Hume,,NOT RATED,,0,,,,
679,679,679,679,679,679,1559,49787,2,"Spanish Gardener, The",1956,,,Philip Leacock,,97,,,,,,Drama,,,,,,,,,English,UK,,,,6.9,,,FAIL,men,men,,,,,,John Bryan,John Bryan,,,,0,,,,
680,680,680,680,680,680,2306,49223,0,Forbidden Planet,1956,,,Fred M. Wilcox,,98,,,,,,Action||Adventure||Sci-Fi||Thriller,,,,,,,,,English,USA,,,,7.7,,,FAIL,nowomen,nowomen,,,,,,Nicholas Nayfack,Cyril Hume,,APPROVED,MGM Home Entertainment,0,,,,
681,681,681,681,681,681,3409,49189,3,...And God Created Woman,1956,,,Roger Vadim,,95,,,,,,Drama||Romance,,,,,,,,,French,France,,,,6.3,,,PASS,ok,ok,,,,,,Raoul Lí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©vy,Roger Vadim,,PG,Criterion Collection,0,,,,
682,682,682,682,682,682,6308,49471,3,"Man Who Never Was, The",1956,,,Ronald Neame,,103,,,,,,War||Drama,,,,,,,,,English,UK,,,,7.4,,,PASS,ok,ok,,,,,,Andrí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ© Hakim,Ewen Montagu,,,,0,,,,
683,683,683,683,683,683,4402,49363,1,Indestructible Man,1956,,,Jack Pollexfen,,72,,,,,,Crime||Horror||Sci-Fi,,,,,,,,,English,USA,,,,3.7,,,FAIL,notalk,notalk,,,,,,Jack Pollexfen,Vy Russell,,APPROVED,American Pop Classics,0,,,,
684,684,684,684,684,684,2219,51207,1,"Wrong Man, The",1956,,,Alfred Hitchcock,,105,,,,,,Drama||Film-Noir,,,,,,,,,English,USA,,,,7.5,,,FAIL,notalk,notalk,,,,,,Herbert Coleman,Maxwell Anderson,,,,0,,,,
685,685,685,685,685,685,2647,49287,3,Gunslinger,1956,,,Roger Corman,,71,,,,,,Western,,,,,,,,,English,USA,,,,3.1,,,PASS,ok,ok,,,,,,Roger Corman,Charles B. Griffith,,APPROVED,Timeless,0,,,,
686,686,686,686,686,686,5938,35279,1,Saboteur,1956,,,Alfred Hitchcock,,109,,,,,,Thriller||War,,,,,,,,,English,USA,,,,7.2,,,FAIL,notalk,notalk,,,,,,Jack H. Skirball,Peter Viertel,,,,0,,,,
